# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-01 09:25:22 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03068800 SHAVERS FORK BELOW BOWDEN, WV
# -----------------------------------------------------------------------------------
#
# Data provided for site 03068800
#            TS   parameter     Description
#        160523       00060     Discharge, cubic feet per second
#        160524       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	160523_00060	160523_00060_cd
USGS	03068800	2019-07-02 00:00	EDT	138	A
USGS	03068800	2019-07-02 00:15	EDT	138	A
USGS	03068800	2019-07-02 00:30	EDT	138	A
USGS	03068800	2019-07-02 00:45	EDT	138	A
USGS	03068800	2019-07-02 01:00	EDT	136	A
USGS	03068800	2019-07-02 01:15	EDT	138	A
USGS	03068800	2019-07-02 01:30	EDT	138	A
USGS	03068800	2019-07-02 01:45	EDT	136	A
USGS	03068800	2019-07-02 02:00	EDT	138	A
USGS	03068800	2019-07-02 02:15	EDT	136	A
USGS	03068800	2019-07-02 02:30	EDT	136	A
USGS	03068800	2019-07-02 02:45	EDT	136	A
USGS	03068800	2019-07-02 03:00	EDT	136	A
USGS	03068800	2019-07-02 03:15	EDT	136	A
USGS	03068800	2019-07-02 03:30	EDT	136	A
USGS	03068800	2019-07-02 03:45	EDT	136	A
USGS	03068800	2019-07-02 04:00	EDT	134	A
USGS	03068800	2019-07-02 04:15	EDT	134	A
USGS	03068800	2019-07-02 04:30	EDT	134	A
USGS	03068800	2019-07-02 04:45	EDT	134	A
USGS	03068800	2019-07-02 05:00	EDT	134	A
USGS	03068800	2019-07-02 05:15	EDT	134	A
USGS	03068800	2019-07-02 05:30	EDT	134	A
USGS	03068800	2019-07-02 05:45	EDT	134	A
USGS	03068800	2019-07-02 06:00	EDT	132	A
USGS	03068800	2019-07-02 06:15	EDT	132	A
USGS	03068800	2019-07-02 06:30	EDT	134	A
USGS	03068800	2019-07-02 06:45	EDT	132	A
USGS	03068800	2019-07-02 07:00	EDT	132	A
USGS	03068800	2019-07-02 07:15	EDT	132	A
USGS	03068800	2019-07-02 07:30	EDT	132	A
USGS	03068800	2019-07-02 07:45	EDT	132	A
USGS	03068800	2019-07-02 08:00	EDT	132	A
USGS	03068800	2019-07-02 08:15	EDT	132	A
USGS	03068800	2019-07-02 08:30	EDT	129	A
USGS	03068800	2019-07-02 08:45	EDT	132	A
USGS	03068800	2019-07-02 09:00	EDT	129	A
USGS	03068800	2019-07-02 09:15	EDT	129	A
USGS	03068800	2019-07-02 09:30	EDT	129	A
USGS	03068800	2019-07-02 09:45	EDT	129	A
USGS	03068800	2019-07-02 10:00	EDT	129	A
USGS	03068800	2019-07-02 10:15	EDT	127	A
USGS	03068800	2019-07-02 10:30	EDT	127	A
USGS	03068800	2019-07-02 10:45	EDT	127	A
USGS	03068800	2019-07-02 11:00	EDT	127	A
USGS	03068800	2019-07-02 11:15	EDT	127	A
USGS	03068800	2019-07-02 11:30	EDT	127	A
USGS	03068800	2019-07-02 11:45	EDT	127	A
USGS	03068800	2019-07-02 12:00	EDT	125	A
USGS	03068800	2019-07-02 12:15	EDT	125	A
USGS	03068800	2019-07-02 12:30	EDT	127	A
USGS	03068800	2019-07-02 12:45	EDT	125	A
USGS	03068800	2019-07-02 13:00	EDT	125	A
USGS	03068800	2019-07-02 13:15	EDT	125	A
USGS	03068800	2019-07-02 13:30	EDT	125	A
USGS	03068800	2019-07-02 13:45	EDT	123	A
USGS	03068800	2019-07-02 14:00	EDT	125	A
USGS	03068800	2019-07-02 14:15	EDT	125	A
USGS	03068800	2019-07-02 14:30	EDT	125	A
USGS	03068800	2019-07-02 14:45	EDT	123	A
USGS	03068800	2019-07-02 15:00	EDT	123	A
USGS	03068800	2019-07-02 15:15	EDT	123	A
USGS	03068800	2019-07-02 15:30	EDT	123	A
USGS	03068800	2019-07-02 15:45	EDT	123	A
USGS	03068800	2019-07-02 16:00	EDT	123	A
USGS	03068800	2019-07-02 16:15	EDT	125	A
USGS	03068800	2019-07-02 16:30	EDT	125	A
USGS	03068800	2019-07-02 16:45	EDT	125	A
USGS	03068800	2019-07-02 17:00	EDT	125	A
USGS	03068800	2019-07-02 17:15	EDT	127	A
USGS	03068800	2019-07-02 17:30	EDT	125	A
USGS	03068800	2019-07-02 17:45	EDT	125	A
USGS	03068800	2019-07-02 18:00	EDT	123	A
USGS	03068800	2019-07-02 18:15	EDT	123	A
USGS	03068800	2019-07-02 18:30	EDT	123	A
USGS	03068800	2019-07-02 18:45	EDT	121	A
USGS	03068800	2019-07-02 19:00	EDT	119	A
USGS	03068800	2019-07-02 19:15	EDT	121	A
USGS	03068800	2019-07-02 19:30	EDT	119	A
USGS	03068800	2019-07-02 19:45	EDT	119	A
USGS	03068800	2019-07-02 20:00	EDT	119	A
USGS	03068800	2019-07-02 20:15	EDT	119	A
USGS	03068800	2019-07-02 20:30	EDT	119	A
USGS	03068800	2019-07-02 20:45	EDT	117	A
USGS	03068800	2019-07-02 21:00	EDT	119	A
USGS	03068800	2019-07-02 21:15	EDT	117	A
USGS	03068800	2019-07-02 21:30	EDT	117	A
USGS	03068800	2019-07-02 21:45	EDT	117	A
USGS	03068800	2019-07-02 22:00	EDT	117	A
USGS	03068800	2019-07-02 22:15	EDT	117	A
USGS	03068800	2019-07-02 22:30	EDT	117	A
USGS	03068800	2019-07-02 22:45	EDT	117	A
USGS	03068800	2019-07-02 23:00	EDT	117	A
USGS	03068800	2019-07-02 23:15	EDT	117	A
USGS	03068800	2019-07-02 23:30	EDT	117	A
USGS	03068800	2019-07-02 23:45	EDT	115	A
USGS	03068800	2019-07-03 00:00	EDT	117	A
USGS	03068800	2019-07-03 00:15	EDT	115	A
USGS	03068800	2019-07-03 00:30	EDT	117	A
USGS	03068800	2019-07-03 00:45	EDT	115	A
USGS	03068800	2019-07-03 01:00	EDT	115	A
USGS	03068800	2019-07-03 01:15	EDT	115	A
USGS	03068800	2019-07-03 01:30	EDT	115	A
USGS	03068800	2019-07-03 01:45	EDT	115	A
USGS	03068800	2019-07-03 02:00	EDT	114	A
USGS	03068800	2019-07-03 02:15	EDT	115	A
USGS	03068800	2019-07-03 02:30	EDT	114	A
USGS	03068800	2019-07-03 02:45	EDT	114	A
USGS	03068800	2019-07-03 03:00	EDT	114	A
USGS	03068800	2019-07-03 03:15	EDT	114	A
USGS	03068800	2019-07-03 03:30	EDT	114	A
USGS	03068800	2019-07-03 03:45	EDT	114	A
USGS	03068800	2019-07-03 04:00	EDT	114	A
USGS	03068800	2019-07-03 04:15	EDT	114	A
USGS	03068800	2019-07-03 04:30	EDT	114	A
USGS	03068800	2019-07-03 04:45	EDT	114	A
USGS	03068800	2019-07-03 05:00	EDT	112	A
USGS	03068800	2019-07-03 05:15	EDT	112	A
USGS	03068800	2019-07-03 05:30	EDT	112	A
USGS	03068800	2019-07-03 05:45	EDT	112	A
USGS	03068800	2019-07-03 06:00	EDT	112	A
USGS	03068800	2019-07-03 06:15	EDT	112	A
USGS	03068800	2019-07-03 06:30	EDT	112	A
USGS	03068800	2019-07-03 06:45	EDT	112	A
USGS	03068800	2019-07-03 07:00	EDT	112	A
USGS	03068800	2019-07-03 07:15	EDT	110	A
USGS	03068800	2019-07-03 07:30	EDT	112	A
USGS	03068800	2019-07-03 07:45	EDT	110	A
USGS	03068800	2019-07-03 08:00	EDT	110	A
USGS	03068800	2019-07-03 08:15	EDT	110	A
USGS	03068800	2019-07-03 08:30	EDT	110	A
USGS	03068800	2019-07-03 08:45	EDT	110	A
USGS	03068800	2019-07-03 09:00	EDT	110	A
USGS	03068800	2019-07-03 09:15	EDT	110	A
USGS	03068800	2019-07-03 09:30	EDT	110	A
USGS	03068800	2019-07-03 09:45	EDT	110	A
USGS	03068800	2019-07-03 10:00	EDT	110	A
USGS	03068800	2019-07-03 10:15	EDT	110	A
USGS	03068800	2019-07-03 10:30	EDT	108	A
USGS	03068800	2019-07-03 10:45	EDT	110	A
USGS	03068800	2019-07-03 11:00	EDT	110	A
USGS	03068800	2019-07-03 11:15	EDT	110	A
USGS	03068800	2019-07-03 11:30	EDT	110	A
USGS	03068800	2019-07-03 11:45	EDT	110	A
USGS	03068800	2019-07-03 12:00	EDT	110	A
USGS	03068800	2019-07-03 12:15	EDT	108	A
USGS	03068800	2019-07-03 12:30	EDT	108	A
USGS	03068800	2019-07-03 12:45	EDT	108	A
USGS	03068800	2019-07-03 13:00	EDT	106	A
USGS	03068800	2019-07-03 13:15	EDT	108	A
USGS	03068800	2019-07-03 13:30	EDT	108	A
USGS	03068800	2019-07-03 13:45	EDT	108	A
USGS	03068800	2019-07-03 14:00	EDT	106	A
USGS	03068800	2019-07-03 14:15	EDT	108	A
USGS	03068800	2019-07-03 14:30	EDT	108	A
USGS	03068800	2019-07-03 14:45	EDT	106	A
USGS	03068800	2019-07-03 15:00	EDT	106	A
USGS	03068800	2019-07-03 15:15	EDT	106	A
USGS	03068800	2019-07-03 15:30	EDT	106	A
USGS	03068800	2019-07-03 15:45	EDT	104	A
USGS	03068800	2019-07-03 16:00	EDT	106	A
USGS	03068800	2019-07-03 16:15	EDT	106	A
USGS	03068800	2019-07-03 16:30	EDT	104	A
USGS	03068800	2019-07-03 16:45	EDT	108	A
USGS	03068800	2019-07-03 17:00	EDT	108	A
USGS	03068800	2019-07-03 17:15	EDT	108	A
USGS	03068800	2019-07-03 17:30	EDT	110	A
USGS	03068800	2019-07-03 17:45	EDT	114	A
USGS	03068800	2019-07-03 18:00	EDT	125	A
USGS	03068800	2019-07-03 18:15	EDT	151	A
USGS	03068800	2019-07-03 18:30	EDT	173	A
USGS	03068800	2019-07-03 18:45	EDT	185	A
USGS	03068800	2019-07-03 19:00	EDT	188	A
USGS	03068800	2019-07-03 19:15	EDT	188	A
USGS	03068800	2019-07-03 19:30	EDT	188	A
USGS	03068800	2019-07-03 19:45	EDT	188	A
USGS	03068800	2019-07-03 20:00	EDT	188	A
USGS	03068800	2019-07-03 20:15	EDT	188	A
USGS	03068800	2019-07-03 20:30	EDT	185	A
USGS	03068800	2019-07-03 20:45	EDT	183	A
USGS	03068800	2019-07-03 21:00	EDT	183	A
USGS	03068800	2019-07-03 21:15	EDT	180	A
USGS	03068800	2019-07-03 21:30	EDT	178	A
USGS	03068800	2019-07-03 21:45	EDT	178	A
USGS	03068800	2019-07-03 22:00	EDT	175	A
USGS	03068800	2019-07-03 22:15	EDT	175	A
USGS	03068800	2019-07-03 22:30	EDT	173	A
USGS	03068800	2019-07-03 22:45	EDT	173	A
USGS	03068800	2019-07-03 23:00	EDT	173	A
USGS	03068800	2019-07-03 23:15	EDT	170	A
USGS	03068800	2019-07-03 23:30	EDT	170	A
USGS	03068800	2019-07-03 23:45	EDT	165	A
USGS	03068800	2019-07-04 00:00	EDT	165	A
USGS	03068800	2019-07-04 00:15	EDT	165	A
USGS	03068800	2019-07-04 00:30	EDT	163	A
USGS	03068800	2019-07-04 00:45	EDT	163	A
USGS	03068800	2019-07-04 01:00	EDT	158	A
USGS	03068800	2019-07-04 01:15	EDT	161	A
USGS	03068800	2019-07-04 01:30	EDT	158	A
USGS	03068800	2019-07-04 01:45	EDT	158	A
USGS	03068800	2019-07-04 02:00	EDT	156	A
USGS	03068800	2019-07-04 02:15	EDT	156	A
USGS	03068800	2019-07-04 02:30	EDT	154	A
USGS	03068800	2019-07-04 02:45	EDT	151	A
USGS	03068800	2019-07-04 03:00	EDT	151	A
USGS	03068800	2019-07-04 03:15	EDT	151	A
USGS	03068800	2019-07-04 03:30	EDT	151	A
USGS	03068800	2019-07-04 03:45	EDT	149	A
USGS	03068800	2019-07-04 04:00	EDT	149	A
USGS	03068800	2019-07-04 04:15	EDT	147	A
USGS	03068800	2019-07-04 04:30	EDT	145	A
USGS	03068800	2019-07-04 04:45	EDT	147	A
USGS	03068800	2019-07-04 05:00	EDT	145	A
USGS	03068800	2019-07-04 05:15	EDT	145	A
USGS	03068800	2019-07-04 05:30	EDT	145	A
USGS	03068800	2019-07-04 05:45	EDT	145	A
USGS	03068800	2019-07-04 06:00	EDT	142	A
USGS	03068800	2019-07-04 06:15	EDT	145	A
USGS	03068800	2019-07-04 06:30	EDT	142	A
USGS	03068800	2019-07-04 06:45	EDT	142	A
USGS	03068800	2019-07-04 07:00	EDT	142	A
USGS	03068800	2019-07-04 07:15	EDT	142	A
USGS	03068800	2019-07-04 07:30	EDT	142	A
USGS	03068800	2019-07-04 07:45	EDT	140	A
USGS	03068800	2019-07-04 08:00	EDT	138	A
USGS	03068800	2019-07-04 08:15	EDT	138	A
USGS	03068800	2019-07-04 08:30	EDT	136	A
USGS	03068800	2019-07-04 08:45	EDT	136	A
USGS	03068800	2019-07-04 09:00	EDT	136	A
USGS	03068800	2019-07-04 09:15	EDT	134	A
USGS	03068800	2019-07-04 09:30	EDT	134	A
USGS	03068800	2019-07-04 09:45	EDT	134	A
USGS	03068800	2019-07-04 10:00	EDT	132	A
USGS	03068800	2019-07-04 10:15	EDT	132	A
USGS	03068800	2019-07-04 10:30	EDT	129	A
USGS	03068800	2019-07-04 10:45	EDT	129	A
USGS	03068800	2019-07-04 11:00	EDT	129	A
USGS	03068800	2019-07-04 11:15	EDT	129	A
USGS	03068800	2019-07-04 11:30	EDT	129	A
USGS	03068800	2019-07-04 11:45	EDT	127	A
USGS	03068800	2019-07-04 12:00	EDT	127	A
USGS	03068800	2019-07-04 12:15	EDT	127	A
USGS	03068800	2019-07-04 12:30	EDT	125	A
USGS	03068800	2019-07-04 12:45	EDT	125	A
USGS	03068800	2019-07-04 13:00	EDT	125	A
USGS	03068800	2019-07-04 13:15	EDT	125	A
USGS	03068800	2019-07-04 13:30	EDT	123	A
USGS	03068800	2019-07-04 13:45	EDT	123	A
USGS	03068800	2019-07-04 14:00	EDT	123	A
USGS	03068800	2019-07-04 14:15	EDT	123	A
USGS	03068800	2019-07-04 14:30	EDT	123	A
USGS	03068800	2019-07-04 14:45	EDT	123	A
USGS	03068800	2019-07-04 15:00	EDT	125	A
USGS	03068800	2019-07-04 15:15	EDT	123	A
USGS	03068800	2019-07-04 15:30	EDT	125	A
USGS	03068800	2019-07-04 15:45	EDT	125	A
USGS	03068800	2019-07-04 16:00	EDT	125	A
USGS	03068800	2019-07-04 16:15	EDT	127	A
USGS	03068800	2019-07-04 16:30	EDT	134	A
USGS	03068800	2019-07-04 16:45	EDT	138	A
USGS	03068800	2019-07-04 17:00	EDT	138	A
USGS	03068800	2019-07-04 17:15	EDT	140	A
USGS	03068800	2019-07-04 17:30	EDT	138	A
USGS	03068800	2019-07-04 17:45	EDT	138	A
USGS	03068800	2019-07-04 18:00	EDT	136	A
USGS	03068800	2019-07-04 18:15	EDT	134	A
USGS	03068800	2019-07-04 18:30	EDT	132	A
USGS	03068800	2019-07-04 18:45	EDT	132	A
USGS	03068800	2019-07-04 19:00	EDT	132	A
USGS	03068800	2019-07-04 19:15	EDT	129	A
USGS	03068800	2019-07-04 19:30	EDT	129	A
USGS	03068800	2019-07-04 19:45	EDT	129	A
USGS	03068800	2019-07-04 20:00	EDT	129	A
USGS	03068800	2019-07-04 20:15	EDT	129	A
USGS	03068800	2019-07-04 20:30	EDT	129	A
USGS	03068800	2019-07-04 20:45	EDT	129	A
USGS	03068800	2019-07-04 21:00	EDT	129	A
USGS	03068800	2019-07-04 21:15	EDT	129	A
USGS	03068800	2019-07-04 21:30	EDT	129	A
USGS	03068800	2019-07-04 21:45	EDT	127	A
USGS	03068800	2019-07-04 22:00	EDT	127	A
USGS	03068800	2019-07-04 22:15	EDT	127	A
USGS	03068800	2019-07-04 22:30	EDT	125	A
USGS	03068800	2019-07-04 22:45	EDT	125	A
USGS	03068800	2019-07-04 23:00	EDT	123	A
USGS	03068800	2019-07-04 23:15	EDT	123	A
USGS	03068800	2019-07-04 23:30	EDT	123	A
USGS	03068800	2019-07-04 23:45	EDT	123	A
USGS	03068800	2019-07-05 00:00	EDT	121	A
USGS	03068800	2019-07-05 00:15	EDT	121	A
USGS	03068800	2019-07-05 00:30	EDT	121	A
USGS	03068800	2019-07-05 00:45	EDT	119	A
USGS	03068800	2019-07-05 01:00	EDT	119	A
USGS	03068800	2019-07-05 01:15	EDT	119	A
USGS	03068800	2019-07-05 01:30	EDT	119	A
USGS	03068800	2019-07-05 01:45	EDT	117	A
USGS	03068800	2019-07-05 02:00	EDT	117	A
USGS	03068800	2019-07-05 02:15	EDT	117	A
USGS	03068800	2019-07-05 02:30	EDT	117	A
USGS	03068800	2019-07-05 02:45	EDT	117	A
USGS	03068800	2019-07-05 03:00	EDT	117	A
USGS	03068800	2019-07-05 03:15	EDT	117	A
USGS	03068800	2019-07-05 03:30	EDT	115	A
USGS	03068800	2019-07-05 03:45	EDT	115	A
USGS	03068800	2019-07-05 04:00	EDT	117	A
USGS	03068800	2019-07-05 04:15	EDT	117	A
USGS	03068800	2019-07-05 04:30	EDT	117	A
USGS	03068800	2019-07-05 04:45	EDT	115	A
USGS	03068800	2019-07-05 05:00	EDT	115	A
USGS	03068800	2019-07-05 05:15	EDT	115	A
USGS	03068800	2019-07-05 05:30	EDT	115	A
USGS	03068800	2019-07-05 05:45	EDT	115	A
USGS	03068800	2019-07-05 06:00	EDT	115	A
USGS	03068800	2019-07-05 06:15	EDT	117	A
USGS	03068800	2019-07-05 06:30	EDT	115	A
USGS	03068800	2019-07-05 06:45	EDT	115	A
USGS	03068800	2019-07-05 07:00	EDT	117	A
USGS	03068800	2019-07-05 07:15	EDT	115	A
USGS	03068800	2019-07-05 07:30	EDT	117	A
USGS	03068800	2019-07-05 07:45	EDT	115	A
USGS	03068800	2019-07-05 08:00	EDT	115	A
USGS	03068800	2019-07-05 08:15	EDT	115	A
USGS	03068800	2019-07-05 08:30	EDT	115	A
USGS	03068800	2019-07-05 08:45	EDT	114	A
USGS	03068800	2019-07-05 09:00	EDT	115	A
USGS	03068800	2019-07-05 09:15	EDT	115	A
USGS	03068800	2019-07-05 09:30	EDT	117	A
USGS	03068800	2019-07-05 09:45	EDT	119	A
USGS	03068800	2019-07-05 10:00	EDT	119	A
USGS	03068800	2019-07-05 10:15	EDT	121	A
USGS	03068800	2019-07-05 10:30	EDT	123	A
USGS	03068800	2019-07-05 10:45	EDT	123	A
USGS	03068800	2019-07-05 11:00	EDT	123	A
USGS	03068800	2019-07-05 11:15	EDT	125	A
USGS	03068800	2019-07-05 11:30	EDT	127	A
USGS	03068800	2019-07-05 11:45	EDT	127	A
USGS	03068800	2019-07-05 12:00	EDT	127	A
USGS	03068800	2019-07-05 12:15	EDT	136	A
USGS	03068800	2019-07-05 12:30	EDT	196	A
USGS	03068800	2019-07-05 12:45	EDT	263	A
USGS	03068800	2019-07-05 13:00	EDT	290	A
USGS	03068800	2019-07-05 13:15	EDT	297	A
USGS	03068800	2019-07-05 13:30	EDT	297	A
USGS	03068800	2019-07-05 13:45	EDT	294	A
USGS	03068800	2019-07-05 14:00	EDT	294	A
USGS	03068800	2019-07-05 14:15	EDT	294	A
USGS	03068800	2019-07-05 14:30	EDT	290	A
USGS	03068800	2019-07-05 14:45	EDT	287	A
USGS	03068800	2019-07-05 15:00	EDT	283	A
USGS	03068800	2019-07-05 15:15	EDT	283	A
USGS	03068800	2019-07-05 15:30	EDT	280	A
USGS	03068800	2019-07-05 15:45	EDT	277	A
USGS	03068800	2019-07-05 16:00	EDT	273	A
USGS	03068800	2019-07-05 16:15	EDT	270	A
USGS	03068800	2019-07-05 16:30	EDT	267	A
USGS	03068800	2019-07-05 16:45	EDT	267	A
USGS	03068800	2019-07-05 17:00	EDT	263	A
USGS	03068800	2019-07-05 17:15	EDT	260	A
USGS	03068800	2019-07-05 17:30	EDT	257	A
USGS	03068800	2019-07-05 17:45	EDT	257	A
USGS	03068800	2019-07-05 18:00	EDT	251	A
USGS	03068800	2019-07-05 18:15	EDT	251	A
USGS	03068800	2019-07-05 18:30	EDT	251	A
USGS	03068800	2019-07-05 18:45	EDT	251	A
USGS	03068800	2019-07-05 19:00	EDT	251	A
USGS	03068800	2019-07-05 19:15	EDT	254	A
USGS	03068800	2019-07-05 19:30	EDT	254	A
USGS	03068800	2019-07-05 19:45	EDT	257	A
USGS	03068800	2019-07-05 20:00	EDT	257	A
USGS	03068800	2019-07-05 20:15	EDT	260	A
USGS	03068800	2019-07-05 20:30	EDT	257	A
USGS	03068800	2019-07-05 20:45	EDT	263	A
USGS	03068800	2019-07-05 21:00	EDT	263	A
USGS	03068800	2019-07-05 21:15	EDT	263	A
USGS	03068800	2019-07-05 21:30	EDT	263	A
USGS	03068800	2019-07-05 21:45	EDT	263	A
USGS	03068800	2019-07-05 22:00	EDT	263	A
USGS	03068800	2019-07-05 22:15	EDT	263	A
USGS	03068800	2019-07-05 22:30	EDT	267	A
USGS	03068800	2019-07-05 22:45	EDT	267	A
USGS	03068800	2019-07-05 23:00	EDT	270	A
USGS	03068800	2019-07-05 23:15	EDT	273	A
USGS	03068800	2019-07-05 23:30	EDT	280	A
USGS	03068800	2019-07-05 23:45	EDT	287	A
USGS	03068800	2019-07-06 00:00	EDT	294	A
USGS	03068800	2019-07-06 00:15	EDT	304	A
USGS	03068800	2019-07-06 00:30	EDT	315	A
USGS	03068800	2019-07-06 00:45	EDT	322	A
USGS	03068800	2019-07-06 01:00	EDT	330	A
USGS	03068800	2019-07-06 01:15	EDT	334	A
USGS	03068800	2019-07-06 01:30	EDT	338	A
USGS	03068800	2019-07-06 01:45	EDT	338	A
USGS	03068800	2019-07-06 02:00	EDT	341	A
USGS	03068800	2019-07-06 02:15	EDT	345	A
USGS	03068800	2019-07-06 02:30	EDT	357	A
USGS	03068800	2019-07-06 02:45	EDT	361	A
USGS	03068800	2019-07-06 03:00	EDT	365	A
USGS	03068800	2019-07-06 03:15	EDT	365	A
USGS	03068800	2019-07-06 03:30	EDT	357	A
USGS	03068800	2019-07-06 03:45	EDT	357	A
USGS	03068800	2019-07-06 04:00	EDT	349	A
USGS	03068800	2019-07-06 04:15	EDT	345	A
USGS	03068800	2019-07-06 04:30	EDT	338	A
USGS	03068800	2019-07-06 04:45	EDT	334	A
USGS	03068800	2019-07-06 05:00	EDT	330	A
USGS	03068800	2019-07-06 05:15	EDT	326	A
USGS	03068800	2019-07-06 05:30	EDT	322	A
USGS	03068800	2019-07-06 05:45	EDT	319	A
USGS	03068800	2019-07-06 06:00	EDT	315	A
USGS	03068800	2019-07-06 06:15	EDT	308	A
USGS	03068800	2019-07-06 06:30	EDT	308	A
USGS	03068800	2019-07-06 06:45	EDT	304	A
USGS	03068800	2019-07-06 07:00	EDT	297	A
USGS	03068800	2019-07-06 07:15	EDT	294	A
USGS	03068800	2019-07-06 07:30	EDT	290	A
USGS	03068800	2019-07-06 07:45	EDT	290	A
USGS	03068800	2019-07-06 08:00	EDT	287	A
USGS	03068800	2019-07-06 08:15	EDT	283	A
USGS	03068800	2019-07-06 08:30	EDT	280	A
USGS	03068800	2019-07-06 08:45	EDT	277	A
USGS	03068800	2019-07-06 09:00	EDT	273	A
USGS	03068800	2019-07-06 09:15	EDT	270	A
USGS	03068800	2019-07-06 09:30	EDT	267	A
USGS	03068800	2019-07-06 09:45	EDT	267	A
USGS	03068800	2019-07-06 10:00	EDT	267	A
USGS	03068800	2019-07-06 10:15	EDT	270	A
USGS	03068800	2019-07-06 10:30	EDT	267	A
USGS	03068800	2019-07-06 10:45	EDT	263	A
USGS	03068800	2019-07-06 11:00	EDT	263	A
USGS	03068800	2019-07-06 11:15	EDT	263	A
USGS	03068800	2019-07-06 11:30	EDT	263	A
USGS	03068800	2019-07-06 11:45	EDT	263	A
USGS	03068800	2019-07-06 12:00	EDT	263	A
USGS	03068800	2019-07-06 12:15	EDT	263	A
USGS	03068800	2019-07-06 12:30	EDT	263	A
USGS	03068800	2019-07-06 12:45	EDT	263	A
USGS	03068800	2019-07-06 13:00	EDT	263	A
USGS	03068800	2019-07-06 13:15	EDT	263	A
USGS	03068800	2019-07-06 13:30	EDT	260	A
USGS	03068800	2019-07-06 13:45	EDT	260	A
USGS	03068800	2019-07-06 14:00	EDT	260	A
USGS	03068800	2019-07-06 14:15	EDT	263	A
USGS	03068800	2019-07-06 14:30	EDT	260	A
USGS	03068800	2019-07-06 14:45	EDT	260	A
USGS	03068800	2019-07-06 15:00	EDT	260	A
USGS	03068800	2019-07-06 15:15	EDT	257	A
USGS	03068800	2019-07-06 15:30	EDT	260	A
USGS	03068800	2019-07-06 15:45	EDT	260	A
USGS	03068800	2019-07-06 16:00	EDT	267	A
USGS	03068800	2019-07-06 16:15	EDT	273	A
USGS	03068800	2019-07-06 16:30	EDT	290	A
USGS	03068800	2019-07-06 16:45	EDT	341	A
USGS	03068800	2019-07-06 17:00	EDT	411	A
USGS	03068800	2019-07-06 17:15	EDT	460	A
USGS	03068800	2019-07-06 17:30	EDT	493	A
USGS	03068800	2019-07-06 17:45	EDT	512	A
USGS	03068800	2019-07-06 18:00	EDT	532	A
USGS	03068800	2019-07-06 18:15	EDT	547	A
USGS	03068800	2019-07-06 18:30	EDT	558	A
USGS	03068800	2019-07-06 18:45	EDT	568	A
USGS	03068800	2019-07-06 19:00	EDT	573	A
USGS	03068800	2019-07-06 19:15	EDT	584	A
USGS	03068800	2019-07-06 19:30	EDT	584	A
USGS	03068800	2019-07-06 19:45	EDT	589	A
USGS	03068800	2019-07-06 20:00	EDT	589	A
USGS	03068800	2019-07-06 20:15	EDT	584	A
USGS	03068800	2019-07-06 20:30	EDT	579	A
USGS	03068800	2019-07-06 20:45	EDT	573	A
USGS	03068800	2019-07-06 21:00	EDT	563	A
USGS	03068800	2019-07-06 21:15	EDT	552	A
USGS	03068800	2019-07-06 21:30	EDT	547	A
USGS	03068800	2019-07-06 21:45	EDT	542	A
USGS	03068800	2019-07-06 22:00	EDT	532	A
USGS	03068800	2019-07-06 22:15	EDT	527	A
USGS	03068800	2019-07-06 22:30	EDT	522	A
USGS	03068800	2019-07-06 22:45	EDT	517	A
USGS	03068800	2019-07-06 23:00	EDT	507	A
USGS	03068800	2019-07-06 23:15	EDT	502	A
USGS	03068800	2019-07-06 23:30	EDT	493	A
USGS	03068800	2019-07-06 23:45	EDT	488	A
USGS	03068800	2019-07-07 00:00	EDT	478	A
USGS	03068800	2019-07-07 00:15	EDT	473	A
USGS	03068800	2019-07-07 00:30	EDT	473	A
USGS	03068800	2019-07-07 00:45	EDT	469	A
USGS	03068800	2019-07-07 01:00	EDT	460	A
USGS	03068800	2019-07-07 01:15	EDT	460	A
USGS	03068800	2019-07-07 01:30	EDT	455	A
USGS	03068800	2019-07-07 01:45	EDT	446	A
USGS	03068800	2019-07-07 02:00	EDT	446	A
USGS	03068800	2019-07-07 02:15	EDT	441	A
USGS	03068800	2019-07-07 02:30	EDT	437	A
USGS	03068800	2019-07-07 02:45	EDT	432	A
USGS	03068800	2019-07-07 03:00	EDT	432	A
USGS	03068800	2019-07-07 03:15	EDT	428	A
USGS	03068800	2019-07-07 03:30	EDT	428	A
USGS	03068800	2019-07-07 03:45	EDT	428	A
USGS	03068800	2019-07-07 04:00	EDT	424	A
USGS	03068800	2019-07-07 04:15	EDT	424	A
USGS	03068800	2019-07-07 04:30	EDT	419	A
