# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-01 09:23:02 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03070260 CHEAT RIVER AT ALBRIGHT, WV
# -----------------------------------------------------------------------------------
#
# Data provided for site 03070260
#            TS   parameter     Description
#        160537       00060     Discharge, cubic feet per second
#        241533       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	160537_00060	160537_00060_cd	241533_00065	241533_00065_cd
USGS	03070260	2019-06-30 23:00	EDT	20100	A	19.85	A
USGS	03070260	2019-06-30 23:15	EDT	19500	A	19.69	A
USGS	03070260	2019-06-30 23:30	EDT	19000	A	19.57	A
USGS	03070260	2019-06-30 23:45	EDT	18800	A	19.50	A
USGS	03070260	2019-07-01 00:00	EDT	18300	A	19.37	A
USGS	03070260	2019-07-01 00:15	EDT	18400	A	19.39	A
USGS	03070260	2019-07-01 00:30	EDT	17700	A	19.21	A
USGS	03070260	2019-07-01 00:45	EDT	17500	A	19.14	A
USGS	03070260	2019-07-01 01:00	EDT	17300	A	19.11	A
USGS	03070260	2019-07-01 01:15	EDT	16900	A	18.97	A
USGS	03070260	2019-07-01 01:30	EDT	16800	A	18.94	A
USGS	03070260	2019-07-01 01:45	EDT	16400	A	18.84	A
USGS	03070260	2019-07-01 02:00	EDT	16100	A	18.74	A
USGS	03070260	2019-07-01 02:15	EDT	16100	A	18.74	A
USGS	03070260	2019-07-01 02:30	EDT	15900	A	18.69	A
USGS	03070260	2019-07-01 02:45	EDT	15600	A	18.59	A
USGS	03070260	2019-07-01 03:00	EDT	15300	A	18.52	A
USGS	03070260	2019-07-01 03:15	EDT	15000	A	18.42	A
USGS	03070260	2019-07-01 03:30	EDT	14800	A	18.35	A
USGS	03070260	2019-07-01 03:45	EDT	14500	A	18.28	A
USGS	03070260	2019-07-01 04:00	EDT	14400	A	18.24	A
USGS	03070260	2019-07-01 04:15	EDT	14100	A	18.15	A
USGS	03070260	2019-07-01 04:30	EDT	14100	A	18.13	A
USGS	03070260	2019-07-01 04:45	EDT	13600	A	17.99	A
USGS	03070260	2019-07-01 05:00	EDT	13600	A	17.98	A
USGS	03070260	2019-07-01 05:15	EDT	13400	A	17.93	A
USGS	03070260	2019-07-01 05:30	EDT	13200	A	17.84	A
USGS	03070260	2019-07-01 05:45	EDT	13000	A	17.79	A
USGS	03070260	2019-07-01 06:00	EDT	12800	A	17.73	A
USGS	03070260	2019-07-01 06:15	EDT	12600	A	17.65	A
USGS	03070260	2019-07-01 06:30	EDT	12600	A	17.65	A
USGS	03070260	2019-07-01 06:45	EDT	12200	A	17.52	A
USGS	03070260	2019-07-01 07:00	EDT	12100	A	17.47	A
USGS	03070260	2019-07-01 07:15	EDT	12000	A	17.43	A
USGS	03070260	2019-07-01 07:30	EDT	11800	A	17.38	A
USGS	03070260	2019-07-01 07:45	EDT	11800	A	17.39	A
USGS	03070260	2019-07-01 08:00	EDT	11600	A	17.31	A
USGS	03070260	2019-07-01 08:15	EDT	11300	A	17.20	A
USGS	03070260	2019-07-01 08:30	EDT	11200	A	17.17	A
USGS	03070260	2019-07-01 08:45	EDT	11200	A	17.15	A
USGS	03070260	2019-07-01 09:00	EDT	10900	A	17.04	A
USGS	03070260	2019-07-01 09:15	EDT	10800	A	17.02	A
USGS	03070260	2019-07-01 09:30	EDT	10700	A	16.97	A
USGS	03070260	2019-07-01 09:45	EDT	10600	A	16.95	A
USGS	03070260	2019-07-01 10:00	EDT	10400	A	16.89	A
USGS	03070260	2019-07-01 10:15	EDT	10300	A	16.82	A
USGS	03070260	2019-07-01 10:30	EDT	10200	A	16.80	A
USGS	03070260	2019-07-01 10:45	EDT	10000	A	16.74	A
USGS	03070260	2019-07-01 11:00	EDT	9970	A	16.71	A
USGS	03070260	2019-07-01 11:15	EDT	9840	A	16.66	A
USGS	03070260	2019-07-01 11:30	EDT	9710	A	16.61	A
USGS	03070260	2019-07-01 11:45	EDT	9550	A	16.55	A
USGS	03070260	2019-07-01 12:00	EDT	9450	A	16.51	A
USGS	03070260	2019-07-01 12:15	EDT	9400	A	16.49	A
USGS	03070260	2019-07-01 12:30	EDT	9300	A	16.45	A
USGS	03070260	2019-07-01 12:45	EDT	9070	A	16.36	A
USGS	03070260	2019-07-01 13:00	EDT	9050	A	16.35	A
USGS	03070260	2019-07-01 13:15	EDT	9000	A	16.33	A
USGS	03070260	2019-07-01 13:30	EDT	8830	A	16.26	A
USGS	03070260	2019-07-01 13:45	EDT	8780	A	16.24	A
USGS	03070260	2019-07-01 14:00	EDT	8680	A	16.20	A
USGS	03070260	2019-07-01 14:15	EDT	8580	A	16.16	A
USGS	03070260	2019-07-01 14:30	EDT	8530	A	16.14	A
USGS	03070260	2019-07-01 14:45	EDT	8390	A	16.08	A
USGS	03070260	2019-07-01 15:00	EDT	8300	A	16.04	A
USGS	03070260	2019-07-01 15:15	EDT	8200	A	16.00	A
USGS	03070260	2019-07-01 15:30	EDT	8060	A	15.94	A
USGS	03070260	2019-07-01 15:45	EDT	7990	A	15.91	A
USGS	03070260	2019-07-01 16:00	EDT	7970	A	15.90	A
USGS	03070260	2019-07-01 16:15	EDT	7870	A	15.86	A
USGS	03070260	2019-07-01 16:30	EDT	7760	A	15.81	A
USGS	03070260	2019-07-01 16:45	EDT	7760	A	15.81	A
USGS	03070260	2019-07-01 17:00	EDT	7530	A	15.71	A
USGS	03070260	2019-07-01 17:15	EDT	7530	A	15.71	A
USGS	03070260	2019-07-01 17:30	EDT	7400	A	15.65	A
USGS	03070260	2019-07-01 17:45	EDT	7350	A	15.63	A
USGS	03070260	2019-07-01 18:00	EDT	7310	A	15.61	A
USGS	03070260	2019-07-01 18:15	EDT	7240	A	15.58	A
USGS	03070260	2019-07-01 18:30	EDT	7220	A	15.57	A
USGS	03070260	2019-07-01 18:45	EDT	7110	A	15.52	A
USGS	03070260	2019-07-01 19:00	EDT	6960	A	15.45	A
USGS	03070260	2019-07-01 19:15	EDT	6940	A	15.44	A
USGS	03070260	2019-07-01 19:30	EDT	6900	A	15.42	A
USGS	03070260	2019-07-01 19:45	EDT	6810	A	15.38	A
USGS	03070260	2019-07-01 20:00	EDT	6790	A	15.37	A
USGS	03070260	2019-07-01 20:15	EDT	6700	A	15.33	A
USGS	03070260	2019-07-01 20:30	EDT	6640	A	15.30	A
USGS	03070260	2019-07-01 20:45	EDT	6680	A	15.32	A
USGS	03070260	2019-07-01 21:00	EDT	6580	A	15.27	A
USGS	03070260	2019-07-01 21:15	EDT	6520	A	15.24	A
USGS	03070260	2019-07-01 21:30	EDT	6390	A	15.18	A
USGS	03070260	2019-07-01 21:45	EDT	6410	A	15.19	A
USGS	03070260	2019-07-01 22:00	EDT	6290	A	15.13	A
USGS	03070260	2019-07-01 22:15	EDT	6270	A	15.12	A
USGS	03070260	2019-07-01 22:30	EDT	6290	A	15.13	A
USGS	03070260	2019-07-01 22:45	EDT	6210	A	15.09	A
USGS	03070260	2019-07-01 23:00	EDT	6150	A	15.06	A
USGS	03070260	2019-07-01 23:15	EDT	6110	A	15.04	A
USGS	03070260	2019-07-01 23:30	EDT	6090	A	15.03	A
USGS	03070260	2019-07-01 23:45	EDT	6050	A	15.01	A
USGS	03070260	2019-07-02 00:00	EDT	5930	A	14.95	A
USGS	03070260	2019-07-02 00:15	EDT	5890	A	14.93	A
USGS	03070260	2019-07-02 00:30	EDT	5910	A	14.94	A
USGS	03070260	2019-07-02 00:45	EDT	5810	A	14.89	A
USGS	03070260	2019-07-02 01:00	EDT	5850	A	14.91	A
USGS	03070260	2019-07-02 01:15	EDT	5770	A	14.87	A
USGS	03070260	2019-07-02 01:30	EDT	5730	A	14.85	A
USGS	03070260	2019-07-02 01:45	EDT	5750	A	14.86	A
USGS	03070260	2019-07-02 02:00	EDT	5620	A	14.79	A
USGS	03070260	2019-07-02 02:15	EDT	5670	A	14.82	A
USGS	03070260	2019-07-02 02:30	EDT	5580	A	14.77	A
USGS	03070260	2019-07-02 02:45	EDT	5520	A	14.74	A
USGS	03070260	2019-07-02 03:00	EDT	5520	A	14.74	A
USGS	03070260	2019-07-02 03:15	EDT	5440	A	14.70	A
USGS	03070260	2019-07-02 03:30	EDT	5390	A	14.67	A
USGS	03070260	2019-07-02 03:45	EDT	5350	A	14.65	A
USGS	03070260	2019-07-02 04:00	EDT	5280	A	14.61	A
USGS	03070260	2019-07-02 04:15	EDT	5280	A	14.61	A
USGS	03070260	2019-07-02 04:30	EDT	5220	A	14.58	A
USGS	03070260	2019-07-02 04:45	EDT	5170	A	14.55	A
USGS	03070260	2019-07-02 05:00	EDT	5180	A	14.56	A
USGS	03070260	2019-07-02 05:15	EDT	5200	A	14.57	A
USGS	03070260	2019-07-02 05:30	EDT	5110	A	14.52	A
USGS	03070260	2019-07-02 05:45	EDT	5090	A	14.51	A
USGS	03070260	2019-07-02 06:00	EDT	5070	A	14.50	A
USGS	03070260	2019-07-02 06:15	EDT	5020	A	14.47	A
USGS	03070260	2019-07-02 06:30	EDT	4970	A	14.44	A
USGS	03070260	2019-07-02 06:45	EDT	4880	A	14.39	A
USGS	03070260	2019-07-02 07:00	EDT	4910	A	14.41	A
USGS	03070260	2019-07-02 07:15	EDT	4880	A	14.39	A
USGS	03070260	2019-07-02 07:30	EDT	4820	A	14.36	A
USGS	03070260	2019-07-02 07:45	EDT	4840	A	14.37	A
USGS	03070260	2019-07-02 08:00	EDT	4770	A	14.33	A
USGS	03070260	2019-07-02 08:15	EDT	4680	A	14.28	A
USGS	03070260	2019-07-02 08:30	EDT	4720	A	14.30	A
USGS	03070260	2019-07-02 08:45	EDT	4650	A	14.26	A
USGS	03070260	2019-07-02 09:00	EDT	4650	A	14.26	A
USGS	03070260	2019-07-02 09:15	EDT	4600	A	14.23	A
USGS	03070260	2019-07-02 09:30	EDT	4610	A	14.24	A
USGS	03070260	2019-07-02 09:45	EDT	4490	A	14.17	A
USGS	03070260	2019-07-02 10:00	EDT	4480	A	14.16	A
USGS	03070260	2019-07-02 10:15	EDT	4430	A	14.13	A
USGS	03070260	2019-07-02 10:30	EDT	4460	A	14.15	A
USGS	03070260	2019-07-02 10:45	EDT	4430	A	14.13	A
USGS	03070260	2019-07-02 11:00	EDT	4460	A	14.15	A
USGS	03070260	2019-07-02 11:15	EDT	4310	A	14.06	A
USGS	03070260	2019-07-02 11:30	EDT	4340	A	14.08	A
USGS	03070260	2019-07-02 11:45	EDT	4330	A	14.07	A
USGS	03070260	2019-07-02 12:00	EDT	4260	A	14.03	A
USGS	03070260	2019-07-02 12:15	EDT	4260	A	14.03	A
USGS	03070260	2019-07-02 12:30	EDT	4230	A	14.01	A
USGS	03070260	2019-07-02 12:45	EDT	4140	A	13.96	A
USGS	03070260	2019-07-02 13:00	EDT	4180	A	13.98	A
USGS	03070260	2019-07-02 13:15	EDT	4160	A	13.97	A
USGS	03070260	2019-07-02 13:30	EDT	4140	A	13.96	A
USGS	03070260	2019-07-02 13:45	EDT	4130	A	13.95	A
USGS	03070260	2019-07-02 14:00	EDT	4050	A	13.90	A
USGS	03070260	2019-07-02 14:15	EDT	4050	A	13.90	A
USGS	03070260	2019-07-02 14:30	EDT	4060	A	13.91	A
USGS	03070260	2019-07-02 14:45	EDT	4000	A	13.87	A
USGS	03070260	2019-07-02 15:00	EDT	3970	A	13.85	A
USGS	03070260	2019-07-02 15:15	EDT	3950	A	13.84	A
USGS	03070260	2019-07-02 15:30	EDT	3920	A	13.82	A
USGS	03070260	2019-07-02 15:45	EDT	3920	A	13.82	A
USGS	03070260	2019-07-02 16:00	EDT	3860	A	13.78	A
USGS	03070260	2019-07-02 16:15	EDT	3830	A	13.76	A
USGS	03070260	2019-07-02 16:30	EDT	3830	A	13.76	A
USGS	03070260	2019-07-02 16:45	EDT	3890	A	13.80	A
USGS	03070260	2019-07-02 17:00	EDT	3890	A	13.80	A
USGS	03070260	2019-07-02 17:15	EDT	3860	A	13.78	A
USGS	03070260	2019-07-02 17:30	EDT	3790	A	13.74	A
USGS	03070260	2019-07-02 17:45	EDT	3860	A	13.78	A
USGS	03070260	2019-07-02 18:00	EDT	3730	A	13.70	A
USGS	03070260	2019-07-02 18:15	EDT	3760	A	13.72	A
USGS	03070260	2019-07-02 18:30	EDT	3760	A	13.72	A
USGS	03070260	2019-07-02 18:45	EDT	3690	A	13.67	A
USGS	03070260	2019-07-02 19:00	EDT	3730	A	13.70	A
USGS	03070260	2019-07-02 19:15	EDT	3660	A	13.65	A
USGS	03070260	2019-07-02 19:30	EDT	3700	A	13.68	A
USGS	03070260	2019-07-02 19:45	EDT	3630	A	13.63	A
USGS	03070260	2019-07-02 20:00	EDT	3610	A	13.62	A
USGS	03070260	2019-07-02 20:15	EDT	3610	A	13.62	A
USGS	03070260	2019-07-02 20:30	EDT	3570	A	13.59	A
USGS	03070260	2019-07-02 20:45	EDT	3550	A	13.58	A
USGS	03070260	2019-07-02 21:00	EDT	3520	A	13.56	A
USGS	03070260	2019-07-02 21:15	EDT	3520	A	13.56	A
USGS	03070260	2019-07-02 21:30	EDT	3490	A	13.54	A
USGS	03070260	2019-07-02 21:45	EDT	3490	A	13.54	A
USGS	03070260	2019-07-02 22:00	EDT	3450	A	13.51	A
USGS	03070260	2019-07-02 22:15	EDT	3380	A	13.47	A
USGS	03070260	2019-07-02 22:30	EDT	3430	A	13.50	A
USGS	03070260	2019-07-02 22:45	EDT	3400	A	13.48	A
USGS	03070260	2019-07-02 23:00	EDT	3410	A	13.49	A
USGS	03070260	2019-07-02 23:15	EDT	3410	A	13.49	A
USGS	03070260	2019-07-02 23:30	EDT	3410	A	13.49	A
USGS	03070260	2019-07-02 23:45	EDT	3340	A	13.44	A
USGS	03070260	2019-07-03 00:00	EDT	3300	A	13.42	A
USGS	03070260	2019-07-03 00:15	EDT	3320	A	13.43	A
USGS	03070260	2019-07-03 00:30	EDT	3300	A	13.42	A
USGS	03070260	2019-07-03 00:45	EDT	3320	A	13.43	A
USGS	03070260	2019-07-03 01:00	EDT	3260	A	13.39	A
USGS	03070260	2019-07-03 01:15	EDT	3200	A	13.35	A
USGS	03070260	2019-07-03 01:30	EDT	3260	A	13.39	A
USGS	03070260	2019-07-03 01:45	EDT	3210	A	13.36	A
USGS	03070260	2019-07-03 02:00	EDT	3180	A	13.34	A
USGS	03070260	2019-07-03 02:15	EDT	3200	A	13.35	A
USGS	03070260	2019-07-03 02:30	EDT	3180	A	13.34	A
USGS	03070260	2019-07-03 02:45	EDT	3130	A	13.31	A
USGS	03070260	2019-07-03 03:00	EDT	3120	A	13.30	A
USGS	03070260	2019-07-03 03:15	EDT	3120	A	13.30	A
USGS	03070260	2019-07-03 03:30	EDT	3060	A	13.26	A
USGS	03070260	2019-07-03 03:45	EDT	3070	A	13.27	A
USGS	03070260	2019-07-03 04:00	EDT	3060	A	13.26	A
USGS	03070260	2019-07-03 04:15	EDT	3070	A	13.27	A
USGS	03070260	2019-07-03 04:30	EDT	2990	A	13.21	A
USGS	03070260	2019-07-03 04:45	EDT	2970	A	13.20	A
USGS	03070260	2019-07-03 05:00	EDT	2970	A	13.20	A
USGS	03070260	2019-07-03 05:15	EDT	2930	A	13.17	A
USGS	03070260	2019-07-03 05:30	EDT	2940	A	13.18	A
USGS	03070260	2019-07-03 05:45	EDT	2940	A	13.18	A
USGS	03070260	2019-07-03 06:00	EDT	2930	A	13.17	A
USGS	03070260	2019-07-03 06:15	EDT	2900	A	13.15	A
USGS	03070260	2019-07-03 06:30	EDT	2840	A	13.11	A
USGS	03070260	2019-07-03 06:45	EDT	2850	A	13.12	A
USGS	03070260	2019-07-03 07:00	EDT	2900	A	13.15	A
USGS	03070260	2019-07-03 07:15	EDT	2810	A	13.09	A
USGS	03070260	2019-07-03 07:30	EDT	2800	A	13.08	A
USGS	03070260	2019-07-03 07:45	EDT	2800	A	13.08	A
USGS	03070260	2019-07-03 08:00	EDT	2740	A	13.04	A
USGS	03070260	2019-07-03 08:15	EDT	2750	A	13.05	A
USGS	03070260	2019-07-03 08:30	EDT	2710	A	13.02	A
USGS	03070260	2019-07-03 08:45	EDT	2740	A	13.04	A
USGS	03070260	2019-07-03 09:00	EDT	2750	A	13.05	A
USGS	03070260	2019-07-03 09:15	EDT	2660	A	12.98	A
USGS	03070260	2019-07-03 09:30	EDT	2670	A	12.99	A
USGS	03070260	2019-07-03 09:45	EDT	2660	A	12.98	A
USGS	03070260	2019-07-03 10:00	EDT	2630	A	12.96	A
USGS	03070260	2019-07-03 10:15	EDT	2600	A	12.94	A
USGS	03070260	2019-07-03 10:30	EDT	2620	A	12.95	A
USGS	03070260	2019-07-03 10:45	EDT	2600	A	12.94	A
USGS	03070260	2019-07-03 11:00	EDT	2530	A	12.89	A
USGS	03070260	2019-07-03 11:15	EDT	2530	A	12.89	A
USGS	03070260	2019-07-03 11:30	EDT	2510	A	12.87	A
USGS	03070260	2019-07-03 11:45	EDT	2550	A	12.90	A
USGS	03070260	2019-07-03 12:00	EDT	2510	A	12.87	A
USGS	03070260	2019-07-03 12:15	EDT	2550	A	12.90	A
USGS	03070260	2019-07-03 12:30	EDT	2510	A	12.87	A
USGS	03070260	2019-07-03 12:45	EDT	2470	A	12.84	A
USGS	03070260	2019-07-03 13:00	EDT	2480	A	12.85	A
USGS	03070260	2019-07-03 13:15	EDT	2470	A	12.84	A
USGS	03070260	2019-07-03 13:30	EDT	2480	A	12.85	A
USGS	03070260	2019-07-03 13:45	EDT	2450	A	12.83	A
USGS	03070260	2019-07-03 14:00	EDT	2450	A	12.83	A
USGS	03070260	2019-07-03 14:15	EDT	2470	A	12.84	A
USGS	03070260	2019-07-03 14:30	EDT	2420	A	12.80	A
USGS	03070260	2019-07-03 14:45	EDT	2390	A	12.78	A
USGS	03070260	2019-07-03 15:00	EDT	2420	A	12.80	A
USGS	03070260	2019-07-03 15:15	EDT	2360	A	12.76	A
USGS	03070260	2019-07-03 15:30	EDT	2360	A	12.76	A
USGS	03070260	2019-07-03 15:45	EDT	2380	A	12.77	A
USGS	03070260	2019-07-03 16:00	EDT	2350	A	12.75	A
USGS	03070260	2019-07-03 16:15	EDT	2330	A	12.73	A
USGS	03070260	2019-07-03 16:30	EDT	2340	A	12.74	A
USGS	03070260	2019-07-03 16:45	EDT	2310	A	12.72	A
USGS	03070260	2019-07-03 17:00	EDT	2330	A	12.73	A
USGS	03070260	2019-07-03 17:15	EDT	2290	A	12.70	A
USGS	03070260	2019-07-03 17:30	EDT	2270	A	12.69	A
USGS	03070260	2019-07-03 17:45	EDT	2260	A	12.68	A
USGS	03070260	2019-07-03 18:00	EDT	2250	A	12.67	A
USGS	03070260	2019-07-03 18:15	EDT	2250	A	12.67	A
USGS	03070260	2019-07-03 18:30	EDT	2240	A	12.66	A
USGS	03070260	2019-07-03 18:45	EDT	2210	A	12.64	A
USGS	03070260	2019-07-03 19:00	EDT	2210	A	12.64	A
USGS	03070260	2019-07-03 19:15	EDT	2200	A	12.63	A
USGS	03070260	2019-07-03 19:30	EDT	2190	A	12.62	A
USGS	03070260	2019-07-03 19:45	EDT	2190	A	12.62	A
USGS	03070260	2019-07-03 20:00	EDT	2180	A	12.61	A
USGS	03070260	2019-07-03 20:15	EDT	2150	A	12.59	A
USGS	03070260	2019-07-03 20:30	EDT	2180	A	12.61	A
USGS	03070260	2019-07-03 20:45	EDT	2180	A	12.61	A
USGS	03070260	2019-07-03 21:00	EDT	2140	A	12.58	A
USGS	03070260	2019-07-03 21:15	EDT	2150	A	12.59	A
USGS	03070260	2019-07-03 21:30	EDT	2140	A	12.58	A
USGS	03070260	2019-07-03 21:45	EDT	2140	A	12.58	A
USGS	03070260	2019-07-03 22:00	EDT	2080	A	12.53	A
USGS	03070260	2019-07-03 22:15	EDT	2070	A	12.52	A
USGS	03070260	2019-07-03 22:30	EDT	2080	A	12.53	A
USGS	03070260	2019-07-03 22:45	EDT	2080	A	12.53	A
USGS	03070260	2019-07-03 23:00	EDT	2050	A	12.51	A
USGS	03070260	2019-07-03 23:15	EDT	2070	A	12.52	A
USGS	03070260	2019-07-03 23:30	EDT	2080	A	12.53	A
USGS	03070260	2019-07-03 23:45	EDT	2070	A	12.52	A
USGS	03070260	2019-07-04 00:00	EDT	2040	A	12.50	A
USGS	03070260	2019-07-04 00:15	EDT	2090	A	12.54	A
USGS	03070260	2019-07-04 00:30	EDT	2020	A	12.48	A
USGS	03070260	2019-07-04 00:45	EDT	2030	A	12.49	A
USGS	03070260	2019-07-04 01:00	EDT	2000	A	12.46	A
USGS	03070260	2019-07-04 01:15	EDT	2020	A	12.48	A
USGS	03070260	2019-07-04 01:30	EDT	2000	A	12.46	A
USGS	03070260	2019-07-04 01:45	EDT	2000	A	12.46	A
USGS	03070260	2019-07-04 02:00	EDT	2020	A	12.48	A
USGS	03070260	2019-07-04 02:15	EDT	1980	A	12.45	A
USGS	03070260	2019-07-04 02:30	EDT	1980	A	12.45	A
USGS	03070260	2019-07-04 02:45	EDT	1970	A	12.44	A
USGS	03070260	2019-07-04 03:00	EDT	1960	A	12.43	A
USGS	03070260	2019-07-04 03:15	EDT	1960	A	12.43	A
USGS	03070260	2019-07-04 03:30	EDT	1960	A	12.43	A
USGS	03070260	2019-07-04 03:45	EDT	1960	A	12.43	A
USGS	03070260	2019-07-04 04:00	EDT	1950	A	12.42	A
USGS	03070260	2019-07-04 04:15	EDT	1950	A	12.42	A
USGS	03070260	2019-07-04 04:30	EDT	1930	A	12.40	A
USGS	03070260	2019-07-04 04:45	EDT	1910	A	12.39	A
USGS	03070260	2019-07-04 05:00	EDT	1900	A	12.38	A
USGS	03070260	2019-07-04 05:15	EDT	1910	A	12.39	A
USGS	03070260	2019-07-04 05:30	EDT	1870	A	12.35	A
USGS	03070260	2019-07-04 05:45	EDT	1910	A	12.39	A
USGS	03070260	2019-07-04 06:00	EDT	1890	A	12.37	A
USGS	03070260	2019-07-04 06:15	EDT	1900	A	12.38	A
USGS	03070260	2019-07-04 06:30	EDT	1870	A	12.35	A
USGS	03070260	2019-07-04 06:45	EDT	1860	A	12.34	A
USGS	03070260	2019-07-04 07:00	EDT	1860	A	12.34	A
USGS	03070260	2019-07-04 07:15	EDT	1850	A	12.33	A
USGS	03070260	2019-07-04 07:30	EDT	1850	A	12.33	A
USGS	03070260	2019-07-04 07:45	EDT	1870	A	12.35	A
USGS	03070260	2019-07-04 08:00	EDT	1840	A	12.32	A
USGS	03070260	2019-07-04 08:15	EDT	1800	A	12.29	A
USGS	03070260	2019-07-04 08:30	EDT	1820	A	12.31	A
USGS	03070260	2019-07-04 08:45	EDT	1810	A	12.30	A
USGS	03070260	2019-07-04 09:00	EDT	1800	A	12.29	A
USGS	03070260	2019-07-04 09:15	EDT	1800	A	12.29	A
USGS	03070260	2019-07-04 09:30	EDT	1800	A	12.29	A
USGS	03070260	2019-07-04 09:45	EDT	1790	A	12.28	A
USGS	03070260	2019-07-04 10:00	EDT	1790	A	12.28	A
USGS	03070260	2019-07-04 10:15	EDT	1780	A	12.27	A
USGS	03070260	2019-07-04 10:30	EDT	1800	A	12.29	A
USGS	03070260	2019-07-04 10:45	EDT	1770	A	12.26	A
USGS	03070260	2019-07-04 11:00	EDT	1790	A	12.28	A
USGS	03070260	2019-07-04 11:15	EDT	1770	A	12.26	A
USGS	03070260	2019-07-04 11:30	EDT	1780	A	12.27	A
USGS	03070260	2019-07-04 11:45	EDT	1760	A	12.25	A
USGS	03070260	2019-07-04 12:00	EDT	1740	A	12.23	A
USGS	03070260	2019-07-04 12:15	EDT	1750	A	12.24	A
USGS	03070260	2019-07-04 12:30	EDT	1740	A	12.23	A
USGS	03070260	2019-07-04 12:45	EDT	1740	A	12.23	A
USGS	03070260	2019-07-04 13:00	EDT	1740	A	12.23	A
USGS	03070260	2019-07-04 13:15	EDT	1720	A	12.21	A
USGS	03070260	2019-07-04 13:30	EDT	1720	A	12.21	A
USGS	03070260	2019-07-04 13:45	EDT	1720	A	12.21	A
USGS	03070260	2019-07-04 14:00	EDT	1690	A	12.19	A
USGS	03070260	2019-07-04 14:15	EDT	1690	A	12.19	A
USGS	03070260	2019-07-04 14:30	EDT	1690	A	12.19	A
USGS	03070260	2019-07-04 14:45	EDT	1680	A	12.18	A
USGS	03070260	2019-07-04 15:00	EDT	1680	A	12.18	A
USGS	03070260	2019-07-04 15:15	EDT	1740	A	12.23	A
USGS	03070260	2019-07-04 15:30	EDT	1790	A	12.28	A
USGS	03070260	2019-07-04 15:45	EDT	1850	A	12.33	A
USGS	03070260	2019-07-04 16:00	EDT	1960	A	12.43	A
USGS	03070260	2019-07-04 16:15	EDT	2020	A	12.48	A
USGS	03070260	2019-07-04 16:30	EDT	2070	A	12.52	A
USGS	03070260	2019-07-04 16:45	EDT	2130	A	12.57	A
USGS	03070260	2019-07-04 17:00	EDT	2140	A	12.58	A
USGS	03070260	2019-07-04 17:15	EDT	2140	A	12.58	A
USGS	03070260	2019-07-04 17:30	EDT	2130	A	12.57	A
USGS	03070260	2019-07-04 17:45	EDT	2090	A	12.54	A
USGS	03070260	2019-07-04 18:00	EDT	2050	A	12.51	A
USGS	03070260	2019-07-04 18:15	EDT	1980	A	12.45	A
USGS	03070260	2019-07-04 18:30	EDT	1950	A	12.42	A
USGS	03070260	2019-07-04 18:45	EDT	1970	A	12.44	A
USGS	03070260	2019-07-04 19:00	EDT	1930	A	12.40	A
USGS	03070260	2019-07-04 19:15	EDT	1940	A	12.41	A
USGS	03070260	2019-07-04 19:30	EDT	1940	A	12.41	A
USGS	03070260	2019-07-04 19:45	EDT	1930	A	12.40	A
USGS	03070260	2019-07-04 20:00	EDT	1950	A	12.42	A
USGS	03070260	2019-07-04 20:15	EDT	2000	A	12.46	A
USGS	03070260	2019-07-04 20:30	EDT	2010	A	12.47	A
USGS	03070260	2019-07-04 20:45	EDT	2040	A	12.50	A
USGS	03070260	2019-07-04 21:00	EDT	2150	A	12.59	A
USGS	03070260	2019-07-04 21:15	EDT	2290	A	12.70	A
USGS	03070260	2019-07-04 21:30	EDT	2510	A	12.87	A
USGS	03070260	2019-07-04 21:45	EDT	2730	A	13.03	A
USGS	03070260	2019-07-04 22:00	EDT	2960	A	13.19	A
USGS	03070260	2019-07-04 22:15	EDT	3070	A	13.27	A
USGS	03070260	2019-07-04 22:30	EDT	3210	A	13.36	A
USGS	03070260	2019-07-04 22:45	EDT	3240	A	13.38	A
USGS	03070260	2019-07-04 23:00	EDT	3200	A	13.35	A
USGS	03070260	2019-07-04 23:15	EDT	3150	A	13.32	A
USGS	03070260	2019-07-04 23:30	EDT	3100	A	13.29	A
USGS	03070260	2019-07-04 23:45	EDT	3010	A	13.23	A
USGS	03070260	2019-07-05 00:00	EDT	2970	A	13.20	A
USGS	03070260	2019-07-05 00:15	EDT	2900	A	13.15	A
USGS	03070260	2019-07-05 00:30	EDT	2850	A	13.12	A
USGS	03070260	2019-07-05 00:45	EDT	2830	A	13.10	A
USGS	03070260	2019-07-05 01:00	EDT	2750	A	13.05	A
USGS	03070260	2019-07-05 01:15	EDT	2700	A	13.01	A
USGS	03070260	2019-07-05 01:30	EDT	2670	A	12.99	A
USGS	03070260	2019-07-05 01:45	EDT	2600	A	12.94	A
